"Activity" "Measurement" "mean" "std_dev"
"WALKING_DOWNSTAIRS" "tGravityAcc_mad_Y" -0.935177059025605 0.0377062731538718
"WALKING_DOWNSTAIRS" "tGravityAcc_mad_Z" -0.913906298399715 0.0610239302473289
"WALKING_DOWNSTAIRS" "tGravityAcc_max_X" 0.870689729317212 0.0332879185358684
"WALKING_DOWNSTAIRS" "tGravityAcc_max_Y" -0.173046863159317 0.0921455671883155
"WALKING_DOWNSTAIRS" "tGravityAcc_max_Z" -0.0372683626735932 0.153924622468785
"WALKING_DOWNSTAIRS" "tGravityAcc_mean_X" 0.926457404928876 0.0359587124373096
"WALKING_DOWNSTAIRS" "tGravityAcc_mean_Y" -0.168507222023357 0.0943122282186375
"WALKING_DOWNSTAIRS" "tGravityAcc_mean_Z" -0.0479709004743904 0.155673928404863
"WALKING_DOWNSTAIRS" "tGravityAcc_min_X" 0.929488083492176 0.0390661084272197
"WALKING_DOWNSTAIRS" "tGravityAcc_min_Y" -0.159645559040141 0.0946209837354563
"WALKING_DOWNSTAIRS" "tGravityAcc_min_Z" -0.0679124851315525 0.157501399868716
"WALKING_DOWNSTAIRS" "tGravityAcc_sma" -0.297548645871508 0.303953797766999
"WALKING_DOWNSTAIRS" "tGravityAcc_std_X" -0.949748838733997 0.0285879333100484
"WALKING_DOWNSTAIRS" "tGravityAcc_std_Y" -0.934266078534851 0.0369368855366096
"WALKING_DOWNSTAIRS" "tGravityAcc_std_Z" -0.912460554516358 0.0600301530028007
"WALKING_DOWNSTAIRS" "tGravityAccMag_arCoeff1" -0.292883383962397 0.180597981777479
"WALKING_DOWNSTAIRS" "tGravityAccMag_arCoeff2" 0.200562100302582 0.167267818769542
"WALKING_DOWNSTAIRS" "tGravityAccMag_arCoeff3" -0.0502870020316145 0.238200475577133
"WALKING_DOWNSTAIRS" "tGravityAccMag_arCoeff4" 0.0615270292155853 0.21531159826664
"WALKING_DOWNSTAIRS" "tGravityAccMag_energy" -0.311389290061735 0.245635120562029
"WALKING_DOWNSTAIRS" "tGravityAccMag_entropy" 0.852475975576102 0.0530147691593601
"WALKING_DOWNSTAIRS" "tGravityAccMag_iqr" -0.237495462144737 0.208818559161474
"WALKING_DOWNSTAIRS" "tGravityAccMag_mad" -0.0355641943719957 0.185938671975136
"WALKING_DOWNSTAIRS" "tGravityAccMag_max" 0.164316921452824 0.210895836477831
"WALKING_DOWNSTAIRS" "tGravityAccMag_mean" 0.101249699851558 0.210300629581123
"WALKING_DOWNSTAIRS" "tGravityAccMag_min" -0.662700244106828 0.150381193782449
"WALKING_DOWNSTAIRS" "tGravityAccMag_sma" 0.101249699851558 0.210300629581123
"WALKING_DOWNSTAIRS" "tGravityAccMag_std" 0.116488914352198 0.20300192249641
"WALKING_UPSTAIRS" "angletBodyAccJerkMean_gravityMean" 0.00665151216763601 0.579185290505397
"WALKING_UPSTAIRS" "angletBodyAccMean_gravity" 0.0353707742785168 0.420900271780166
"WALKING_UPSTAIRS" "angletBodyGyroJerkMean_gravityMean" 0.0364320224572863 0.541709802543317
"WALKING_UPSTAIRS" "angletBodyGyroMean_gravityMean" -0.129903187672927 0.842023268313096
"WALKING_UPSTAIRS" "angleX_gravityMean" -0.637980142221503 0.122943602346582
"WALKING_UPSTAIRS" "angleY_gravityMean" 0.278641944978951 0.0848355135324324
"WALKING_UPSTAIRS" "angleZ_gravityMean" 0.122793802216652 0.140839659942641
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_16" -0.683938809015544 0.120817407202883
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_16_1" -0.475583711789728 0.211624981599601
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_16_2" -0.62415406386671 0.247188000391579
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_24" -0.692841120200777 0.117834804835686
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_24_1" -0.491097331666412 0.206350594435596
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_24_2" -0.62342568806399 0.243278262203109
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_8" -0.670568500577073 0.129536077601308
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_8_1" -0.456420585153303 0.229147117470695
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_1_8_2" -0.588947378045337 0.279389506214519
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_24" -0.809167648386658 0.139309790026351
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_24_1" -0.831911862819301 0.144812005930007
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_24_2" -0.931814610550518 0.062179955202727
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_32" -0.791380756946244 0.148800590220246
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_32_1" -0.798906355563471 0.164912715883721
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_17_32_2" -0.942953534993523 0.0496921293752591
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_32" -0.849666178943225 0.131620740524384
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_32_1" -0.866184662398316 0.115409041803152
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_32_2" -0.962473863121762 0.0361050751120743
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_48" -0.829828507790544 0.13505520392402
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_48_1" -0.844266605056995 0.12520199766883
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_25_48_2" -0.957297744391192 0.036289931734487
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_40" -0.869796091343912 0.111179667082737
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_40_1" -0.844653265937824 0.140588654507001
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_40_2" -0.957591995200777 0.0376360778635867
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_48" -0.869308000362694 0.102645527671827
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_48_1" -0.817564429505181 0.151724996428618
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_33_48_2" -0.944264469404145 0.0463309350689898
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_41_48" -0.868456438439119 0.106112292888979
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_41_48_1" -0.820395177215674 0.155054361159747
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_41_48_2" -0.917749991379534 0.0725949334839162
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_56" -0.917279917079016 0.0765334276789627
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_56_1" -0.853055410984456 0.148570328659652
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_56_2" -0.915872513843264 0.0882232748918544
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_64" -0.920452520673575 0.0828468140567075
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_64_1" -0.875171798315414 0.146507052668041
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_49_64_2" -0.915645220190414 0.0998775426332664
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_57_64" -0.926745419000648 0.107242305114911
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_57_64_1" -0.916771708595207 0.146454162790096
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_57_64_2" -0.917471970197668 0.139673629846819
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_9_16" -0.819882304345855 0.125657795328956
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_9_16_1" -0.790229332596503 0.150329266923932
"WALKING_UPSTAIRS" "fBodyAcc_bandsEnergy_9_16_2" -0.853382904806088 0.142007383096342
"WALKING_UPSTAIRS" "fBodyAcc_energy_X" -0.697057276988342 0.116399965342678
"WALKING_UPSTAIRS" "fBodyAcc_energy_Y" -0.491091570625583 0.206872268558168
"WALKING_UPSTAIRS" "fBodyAcc_energy_Z" -0.624145256610687 0.240983486712285
"WALKING_UPSTAIRS" "fBodyAcc_entropy_X" 0.50073776796114 0.12977862926317
"WALKING_UPSTAIRS" "fBodyAcc_entropy_Y" 0.434817424596503 0.140427345107006
"WALKING_UPSTAIRS" "fBodyAcc_entropy_Z" 0.330592148659579 0.158537341010403
"WALKING_UPSTAIRS" "fBodyAcc_iqr_X" -0.372015887201367 0.195984139946934
"WALKING_UPSTAIRS" "fBodyAcc_iqr_Y" -0.396227067413693 0.213060552117713
"WALKING_UPSTAIRS" "fBodyAcc_iqr_Z" -0.596015122006865 0.168511137356889
"WALKING_UPSTAIRS" "fBodyAcc_kurtosis_X" -0.228632659093303 0.337612869325317
"WALKING_UPSTAIRS" "fBodyAcc_kurtosis_Y" -0.531889740056962 0.231424899946474
"WALKING_UPSTAIRS" "fBodyAcc_kurtosis_Z" -0.336157596814404 0.359259277364275
"WALKING_UPSTAIRS" "fBodyAcc_mad_X" -0.219227046117455 0.165156576139443
"WALKING_UPSTAIRS" "fBodyAcc_mad_Y" -0.0725171793289573 0.199391046757962
"WALKING_UPSTAIRS" "fBodyAcc_mad_Z" -0.251355435639553 0.228369310956498
"WALKING_UPSTAIRS" "fBodyAcc_max_X" -0.288895902469193 0.172495355813741
"WALKING_UPSTAIRS" "fBodyAcc_max_Y" -0.235335082363264 0.204338729161097
"WALKING_UPSTAIRS" "fBodyAcc_max_Z" -0.141707813679016 0.300909666435301
"WALKING_UPSTAIRS" "fBodyAcc_maxInds_X" -0.793874307661917 0.0544809858349743
"WALKING_UPSTAIRS" "fBodyAcc_maxInds_Y" -0.827979273477979 0.0863732243453236
"WALKING_UPSTAIRS" "fBodyAcc_maxInds_Z" -0.859605418687824 0.103005730141267
"WALKING_UPSTAIRS" "fBodyAcc_mean_X" -0.293406752279022 0.155620965932697
"WALKING_UPSTAIRS" "fBodyAcc_mean_Y" -0.134950514403271 0.202339071977794
"WALKING_UPSTAIRS" "fBodyAcc_mean_Z" -0.368122061042293 0.192381640428457
"WALKING_UPSTAIRS" "fBodyAcc_meanFreq_X" -0.436683976651101 0.165645145119735
"WALKING_UPSTAIRS" "fBodyAcc_meanFreq_Y" -0.169851327169637 0.172673576135619
"WALKING_UPSTAIRS" "fBodyAcc_meanFreq_Z" -0.265200271104081 0.21764116579115
"WALKING_UPSTAIRS" "fBodyAcc_min_X" -0.740979702249417 0.214012161146529
"WALKING_UPSTAIRS" "fBodyAcc_min_Y" -0.799829277763601 0.172943033252709
"WALKING_UPSTAIRS" "fBodyAcc_min_Z" -0.853750746334197 0.126675920444918
"WALKING_UPSTAIRS" "fBodyAcc_skewness_X" 0.110665124366679 0.255875225229701
"WALKING_UPSTAIRS" "fBodyAcc_skewness_Y" -0.173260860628774 0.208617658981759
"WALKING_UPSTAIRS" "fBodyAcc_skewness_Z" -0.0521363162055473 0.31616297996237
"WALKING_UPSTAIRS" "fBodyAcc_sma" -0.163019085331988 0.16121104775327
"WALKING_UPSTAIRS" "fBodyAcc_std_X" -0.218887990072578 0.151343900681526
"WALKING_UPSTAIRS" "fBodyAcc_std_Y" -0.0218110366534067 0.198576308835153
"WALKING_UPSTAIRS" "fBodyAcc_std_Z" -0.146601790497137 0.257406318602965
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_16" -0.794121903270725 0.104039815036432
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_16_1" -0.757036103361399 0.140514401881022
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_16_2" -0.802483864134974 0.159266974351216
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_24" -0.771090827804404 0.113902926845049
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_24_1" -0.737740484587435 0.155575110602252
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_24_2" -0.87086729863342 0.0993511485349769
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_8" -0.793522840330311 0.10454440150417
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_8_1" -0.650432377136464 0.184175189124049
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_1_8_2" -0.76893671047228 0.176279737674655
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_24" -0.832588011541451 0.126359461658651
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_24_1" -0.805747748150259 0.165605944135885
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_24_2" -0.939296499261658 0.055573971164384
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_32" -0.804090768659974 0.147303090466276
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_32_1" -0.799525654340026 0.162159842962151
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_17_32_2" -0.952231460207254 0.0416602296225351
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_32" -0.856605442265544 0.13211354663904
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_32_1" -0.875421697778497 0.108543456740952
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_32_2" -0.965693304825129 0.0335153756337946
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_48" -0.80147871175283 0.165507280096598
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_48_1" -0.852406023249352 0.120077632035906
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_25_48_2" -0.960243027247409 0.0336612959659127
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_40" -0.882475200893782 0.109313692531553
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_40_1" -0.874262477549029 0.119902813249087
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_40_2" -0.964593490524611 0.0313012373939107
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_48" -0.862101477000648 0.116088475211741
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_48_1" -0.8200768503386 0.153919372645773
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_33_48_2" -0.951755113348446 0.0403972312817748
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_41_48" -0.856706627172927 0.123111324101953
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_41_48_1" -0.818111358115285 0.156781695013596
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_41_48_2" -0.929939809546632 0.0635853777342879
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_56" -0.921733436775259 0.0730864364823263
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_56_1" -0.893167531832902 0.0900262971449819
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_56_2" -0.919072213076425 0.0785565524356991
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_64" -0.918499732167098 0.0751488866346433
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_64_1" -0.90166096075842 0.0833723422329701
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_49_64_2" -0.919177998529793 0.0779604149113202
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_57_64" -0.976262404721503 0.0455247799910437
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_57_64_1" -0.960463629548575 0.0814432179849823
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_57_64_2" -0.964786813549223 0.0694717734697528
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_9_16" -0.822752124462435 0.116079634785632
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_9_16_1" -0.822848008513601 0.125244152128542
"WALKING_UPSTAIRS" "fBodyAccJerk_bandsEnergy_9_16_2" -0.865006745520531 0.137261458671161
"WALKING_UPSTAIRS" "fBodyAccJerk_energy_X" -0.778651049572539 0.11388171300943
"WALKING_UPSTAIRS" "fBodyAccJerk_energy_Y" -0.757349340979922 0.145702781752485
"WALKING_UPSTAIRS" "fBodyAccJerk_energy_Z" -0.916515030997409 0.0626302718108528
"WALKING_UPSTAIRS" "fBodyAccJerk_entropy_X" 0.447118590959197 0.151944627977871
"WALKING_UPSTAIRS" "fBodyAccJerk_entropy_Y" 0.400913945182113 0.180150910242772
"WALKING_UPSTAIRS" "fBodyAccJerk_entropy_Z" 0.163721784971807 0.194442014160919
"WALKING_UPSTAIRS" "fBodyAccJerk_iqr_X" -0.357210377465732 0.19968526781309
"WALKING_UPSTAIRS" "fBodyAccJerk_iqr_Y" -0.516363578097927 0.16082599926732
"WALKING_UPSTAIRS" "fBodyAccJerk_iqr_Z" -0.641241038961788 0.134800947999515
"WALKING_UPSTAIRS" "fBodyAccJerk_kurtosis_X" -0.603750517573381 0.220947613763066
"WALKING_UPSTAIRS" "fBodyAccJerk_kurtosis_Y" -0.798115521476684 0.119935167751309
"WALKING_UPSTAIRS" "fBodyAccJerk_kurtosis_Z" -0.78334063476671 0.137313758270784
"WALKING_UPSTAIRS" "fBodyAccJerk_mad_X" -0.28457878931398 0.194378930431234
"WALKING_UPSTAIRS" "fBodyAccJerk_mad_Y" -0.369023627063355 0.194860057546701
"WALKING_UPSTAIRS" "fBodyAccJerk_mad_Z" -0.633566041560233 0.137636349634304
"WALKING_UPSTAIRS" "fBodyAccJerk_max_X" -0.490513572727267 0.151796000357703
"WALKING_UPSTAIRS" "fBodyAccJerk_max_Y" -0.483677764064318 0.18081396689113
"WALKING_UPSTAIRS" "fBodyAccJerk_max_Z" -0.697259901813472 0.125966710935194
"WALKING_UPSTAIRS" "fBodyAccJerk_maxInds_X" -0.718160621761658 0.205787260872475
"WALKING_UPSTAIRS" "fBodyAccJerk_maxInds_Y" -0.553756476683938 0.214447416362304
"WALKING_UPSTAIRS" "fBodyAccJerk_maxInds_Z" -0.595699481865285 0.285132394757658
"WALKING_UPSTAIRS" "fBodyAccJerk_mean_X" -0.389896773119819 0.165535978296409
"WALKING_UPSTAIRS" "fBodyAccJerk_mean_Y" -0.364666839787014 0.194023109775197
"WALKING_UPSTAIRS" "fBodyAccJerk_mean_Z" -0.591670061637306 0.150205025408416
"WALKING_UPSTAIRS" "fBodyAccJerk_meanFreq_X" -0.339080440587254 0.186317666300294
"WALKING_UPSTAIRS" "fBodyAccJerk_meanFreq_Y" -0.452501330578951 0.155330850123395
"WALKING_UPSTAIRS" "fBodyAccJerk_meanFreq_Z" -0.44116273987351 0.187990385972098
"WALKING_UPSTAIRS" "fBodyAccJerk_min_X" -0.788030190082772 0.1746846576062
"WALKING_UPSTAIRS" "fBodyAccJerk_min_Y" -0.756078685481328 0.207440743254193
"WALKING_UPSTAIRS" "fBodyAccJerk_min_Z" -0.811640922946891 0.17313383119736
"WALKING_UPSTAIRS" "fBodyAccJerk_skewness_X" -0.153750975720971 0.235487203496433
"WALKING_UPSTAIRS" "fBodyAccJerk_skewness_Y" -0.339769733697215 0.150518591604173
"WALKING_UPSTAIRS" "fBodyAccJerk_skewness_Z" -0.423289218562532 0.1781963772605
"WALKING_UPSTAIRS" "fBodyAccJerk_sma" -0.34951361078886 0.167313980136858
"WALKING_UPSTAIRS" "fBodyAccJerk_std_X" -0.388992761276127 0.165128860563579
"WALKING_UPSTAIRS" "fBodyAccJerk_std_Y" -0.357632925658886 0.201849638219441
"WALKING_UPSTAIRS" "fBodyAccJerk_std_Z" -0.661590843134715 0.130146349516942
"WALKING_UPSTAIRS" "fBodyAccMag_energy" -0.704735752590674 0.104989125068892
"WALKING_UPSTAIRS" "fBodyAccMag_entropy" 0.452049507231606 0.119016233053463
"WALKING_UPSTAIRS" "fBodyAccMag_iqr" -0.443693076137241 0.150603768248781
"WALKING_UPSTAIRS" "fBodyAccMag_kurtosis" -0.660051851022021 0.18021069649873
"WALKING_UPSTAIRS" "fBodyAccMag_mad" -0.245516299338604 0.139891521552597
"WALKING_UPSTAIRS" "fBodyAccMag_max" -0.539990390867876 0.11942549515411
"WALKING_UPSTAIRS" "fBodyAccMag_maxInds" -0.638735037234456 0.172006942279031
"WALKING_UPSTAIRS" "fBodyAccMag_mean" -0.26202811322658 0.151402466120386
"WALKING_UPSTAIRS" "fBodyAccMag_meanFreq" -0.0532170060678109 0.168236050966672
"WALKING_UPSTAIRS" "fBodyAccMag_min" -0.840465983085298 0.126345568329274
"WALKING_UPSTAIRS" "fBodyAccMag_skewness" -0.350611849920084 0.187700953015571
"WALKING_UPSTAIRS" "fBodyAccMag_sma" -0.26202811322658 0.151402466120386
"WALKING_UPSTAIRS" "fBodyAccMag_std" -0.361753456901554 0.118613693099781
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_energy" -0.793675180246114 0.10380106132019
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_entropy" 0.254379011796503 0.163300310302369
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_iqr" -0.432325242085104 0.159804328329327
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_kurtosis" -0.564373323445324 0.295124804535794
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_mad" -0.357771711645078 0.167676774250267
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_max" -0.527394642804857 0.154484781697854
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_maxInds" -0.885516897814767 0.0955857829069897
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_mean" -0.353961999926425 0.170309788378999
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_meanFreq" 0.0628726058822474 0.170615430355878
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_min" -0.663694194568005 0.225851369267436
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_skewness" -0.240673009552163 0.285133634427706
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_sma" -0.353961999926425 0.170309788378999
"WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_std" -0.434206731972435 0.15256850512673
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_energy" -0.935229358471503 0.0565016531893017
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_entropy" 0.256963190066102 0.165440956152338
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_iqr" -0.637372290409326 0.146045027771686
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_kurtosis" -0.682468377773186 0.245099677299021
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_mad" -0.660216048443005 0.133435342671998
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_max" -0.743245130152202 0.122885972953
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_maxInds" -0.871741094970207 0.128415001456364
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_mean" -0.658694456439443 0.130703674013477
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_meanFreq" 0.094112452115136 0.15893443167721
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_min" -0.79807748514443 0.147388394920823
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_skewness" -0.361532925402257 0.259470209916447
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_sma" -0.658694456439443 0.130703674013477
"WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_std" -0.703083532121114 0.12308214551398
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_energy" -0.751839962264249 0.190061723230047
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_entropy" 0.460970594275259 0.136343082940905
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_iqr" -0.477911884176315 0.223026427402603
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_kurtosis" -0.616822847455376 0.236317977118583
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_mad" -0.352641830718912 0.234961461030879
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_max" -0.458416386794521 0.23423597264378
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_maxInds" -0.878802977281736 0.115692389806282
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_mean" -0.449781382648834 0.183542563681938
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_meanFreq" -0.168707548570072 0.209036482749634
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_min" -0.842634136434586 0.134398191662684
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_skewness" -0.282268802836826 0.249242444084778
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_sma" -0.449781382648834 0.183542563681938
"WALKING_UPSTAIRS" "fBodyBodyGyroMag_std" -0.381406363802979 0.236977159814365
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_16" -0.848311297681347 0.10141184797628
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_16_1" -0.721886348963342 0.267928052633061
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_16_2" -0.680017963704909 0.278783979928116
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_24" -0.844937798102332 0.101230181674493
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_24_1" -0.723429264397668 0.257470034224755
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_24_2" -0.669569874119041 0.279911460842339
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_8" -0.85989873130829 0.102364206056321
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_8_1" -0.650428338570855 0.34878194073516
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_1_8_2" -0.700700442094106 0.277618530098567
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_24" -0.890526480531088 0.109697869833384
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_24_1" -0.961742257810881 0.0414950907675498
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_24_2" -0.911028301687824 0.0992837383398451
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_32" -0.890003412143782 0.101298146079923
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_32_1" -0.954909989702073 0.0464943931005508
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_17_32_2" -0.89384457051101 0.108046313058792
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_32" -0.946215639656736 0.0465476767600952
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_32_1" -0.96928278753886 0.0348128873486944
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_32_2" -0.955965855939119 0.0415292727078289
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_48" -0.938246232325129 0.050988071839833
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_48_1" -0.966750857739637 0.0348995800631587
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_25_48_2" -0.954824058212435 0.0420075931558123
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_33_40" -0.928968262713731 0.0668089951072715
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_33_40_1" -0.974100748814767 0.0289629114268938
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_33_40_2" -0.958118141748705 0.0460702551898015
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_33_48" -0.920639907648964 0.0725792025542797
"WALKING_UPSTAIRS" "fBodyGyro_bandsEnergy_33_48_1" -0.968803948076425 0.0328783809859324
